Date,AAPL,MSFT,SPY
2011-06-23,139939800.0,59470400.0,334286500.0
2011-06-24,109951800.0,101387200.0,226129300.0
2011-06-25,109951800.0,101387200.0,226129300.0
2011-06-26,109951800.0,101387200.0,226129300.0
2011-06-27,84953400.0,92044200.0,168904700.0
2011-06-28,73574900.0,81032100.0,165556300.0
2011-06-29,88136300.0,66051000.0,244295500.0
2011-06-30,80738700.0,52535400.0,223322700.0
2011-07-01,108828300.0,52906200.0,202385700.0
2011-07-02,108828300.0,52906200.0,202385700.0
2011-07-03,108828300.0,52906200.0,202385700.0
2011-07-04,108828300.0,52906200.0,202385700.0
2011-07-05,88763500.0,37805300.0,165936000.0
2011-07-06,111156500.0,48744200.0,143331600.0
2011-07-07,99915900.0,51946500.0,170464200.0
2011-07-08,122408300.0,58320700.0,194100500.0
2011-07-09,122408300.0,58320700.0,194100500.0
2011-07-10,122408300.0,58320700.0,194100500.0
2011-07-11,110668600.0,43999800.0,195918600.0
2011-07-12,112902300.0,47319300.0,214675700.0
2011-07-13,97909700.0,40861800.0,204062600.0
2011-07-14,107633400.0,46382300.0,226111800.0
2011-07-15,121116800.0,49132400.0,220012800.0
2011-07-16,121116800.0,49132400.0,220012800.0
2011-07-17,121116800.0,49132400.0,220012800.0
2011-07-18,143163300.0,44501900.0,196872100.0
2011-07-19,204786400.0,86730600.0,166554900.0
2011-07-20,235335100.0,49795400.0,137145400.0
2011-07-21,131633600.0,81737400.0,245246300.0
2011-07-22,129182200.0,76380600.0,126019400.0
2011-07-23,129182200.0,76380600.0,126019400.0
2011-07-24,129182200.0,76380600.0,126019400.0
2011-07-25,147451500.0,108482400.0,136653800.0
2011-07-26,119145600.0,74636500.0,131278200.0
2011-07-27,164831100.0,71488700.0,249020100.0
2011-07-28,148508500.0,83761400.0,207939900.0
2011-07-29,158146100.0,104394800.0,307038400.0
2011-07-30,158146100.0,104394800.0,307038400.0
2011-07-31,158146100.0,104394800.0,307038400.0
2011-08-01,153209000.0,61838400.0,325790900.0
2011-08-02,159884900.0,63883100.0,346653800.0
2011-08-03,183127000.0,64581200.0,370830800.0
2011-08-04,217851900.0,92949500.0,520721800.0
2011-08-05,301147700.0,112071700.0,655619200.0
2011-08-06,301147700.0,112071700.0,655619200.0
2011-08-07,301147700.0,112071700.0,655619200.0
2011-08-08,285958400.0,134257200.0,702263900.0
